timestamp,input,output
2025-07-09T18:05:08.234076,"incident: Error: Indica que los mensajes de aviso de reembolsos la letra aparece en blanco y no se ven bien, los ha tenido de copiar y pegar en documento de texto y ponerlo en negrita para leer mensaje NIF/NIE/Otros: MOCK_NIF Nombre y apellidos: MOCK_NAME Nº de Tarjeta: T: MOCK_CARD Nº de póliza: PO: MOCK_POLICY Fecha de nacimiento: 01/01/1980 Ramo: salud Día y Hora en que se produce el error:01/01/2025-10:00 Email y teléfono de contacto: mock@email.com-MOCK_PHONE, solution: {'score': 0.6481925, 'metadata': {'COMPONENTE': 'Autorizaciones', 'DESCRIPCION': ""Error para solicitar autorizacion con traza 'Se ha capturado una FunctionalException: Cn [MOCK_NIF] dont found in active directory'"", 'TIPO INCIDENCIA': None, 'SOLUCIÓN': None, 'FECHA DE RESOLUCIÓN': None, 'RESOLUCION AUTOMÁTICA': 'manual', 'BUZON REASIGNACION': None}, 'summary': 'Error al solicitar autorización con traza ""Se ha capturado una FunctionalException: CN [MOCK_NIF] no encontrado en directorio activo"".'}","false
"
2025-07-09T18:05:12.160374,"incident: Error: Indica que los mensajes de aviso de reembolsos la letra aparece en blanco y no se ven bien, los ha tenido de copiar y pegar en documento de texto y ponerlo en negrita para leer mensaje NIF/NIE/Otros: MOCK_NIF Nombre y apellidos: MOCK_NAME Nº de Tarjeta: T: MOCK_CARD Nº de póliza: PO: MOCK_POLICY Fecha de nacimiento: 01/01/1980 Ramo: salud Día y Hora en que se produce el error:01/01/2025-10:00 Email y teléfono de contacto: mock@email.com-MOCK_PHONE, solution: {'score': 0.5407189, 'metadata': {'COMPONENTE': 'Cuadro Médico', 'DESCRIPCION': 'No carga poliza por error con versionOfferDescription', 'TIPO INCIDENCIA': 'Código Back', 'SOLUCIÓN': 'Work in progress pendiente de reasignar a MOCK_BUZON', 'FECHA DE RESOLUCIÓN': None, 'RESOLUCION AUTOMÁTICA': 'reasignacion', 'BUZON REASIGNACION': 'MOCK_BUZON'}, 'summary': 'La no carga de póliza se debe a un error con la versión de OfferDescription en el Cuadro Médico.'}","false
"
2025-07-09T18:05:18.898146,"incident: No visualiza correctamente los mensajes de aviso de reembolso, apareciendo la letra en blanco., solution: {'score': 0.7382282, 'metadata': {'COMPONENTE': 'Reembolsos', 'DESCRIPCION': 'No visualiza el historico', 'TIPO INCIDENCIA': 'Dato', 'SOLUCIÓN': 'Fallo en llamada al core', 'FECHA DE RESOLUCIÓN': None, 'RESOLUCION AUTOMÁTICA': 'reasignacion', 'BUZON REASIGNACION': 'MOCK_BUZON'}, 'summary': 'No se visualiza el historial de reembolsos.'}","false
"
2025-07-09T18:05:22.359518,"incident: No visualiza correctamente los mensajes de aviso de reembolso, apareciendo la letra en blanco., solution: {'score': 0.6733821, 'metadata': {'COMPONENTE': 'Reembolsos', 'DESCRIPCION': 'Mensaje aparece con letras en blanco', 'TIPO INCIDENCIA': None, 'SOLUCIÓN': None, 'FECHA DE RESOLUCIÓN': None, 'RESOLUCION AUTOMÁTICA': 'manual', 'BUZON REASIGNACION': None}, 'summary': 'Un mensaje con letras en blanco aparece.'}",false
2025-07-09T18:05:29.270127,"incident: El sistema no muestra los mensajes de reembolso, con la letra en blanco, requiriendo la copia y pegado en un documento de texto para su lectura., solution: {'score': 0.6878543, 'metadata': {'COMPONENTE': 'Reembolsos', 'DESCRIPCION': 'No puede añadir información requerida al reembolso', 'TIPO INCIDENCIA': 'Usuario', 'SOLUCIÓN': 'Se cierra ya que el usuario no puede añadir más información a un reembolsos ya tramitado', 'FECHA DE RESOLUCIÓN': None, 'RESOLUCION AUTOMÁTICA': 'En espera', 'BUZON REASIGNACION': None}, 'summary': 'No puede agregar información requerida al reembolso.'}","false
"
2025-07-09T18:05:33.106457,"incident: El sistema no muestra los mensajes de reembolso, con la letra en blanco, requiriendo la copia y pegado en un documento de texto para su lectura., solution: {'score': 0.67080015, 'metadata': {'COMPONENTE': 'Reembolsos', 'DESCRIPCION': 'REEMBOLSO NO ENCONTRADO', 'TIPO INCIDENCIA': 'Código Back', 'SOLUCIÓN': ""Se corrige el campo la forma de mapear el campo 'lgAmbulatorio' de responseMapper.toResponseInvoiceDetailsDTO() en el método generateCommunicationWithExtractList() porque llega como int y no como un String"", 'FECHA DE RESOLUCIÓN': None, 'RESOLUCION AUTOMÁTICA': 'api|actualizaAmbulatorio', 'BUZON REASIGNACION': None}, 'summary': 'Un reembolso no se encuentra.'}",false
2025-07-09T18:06:06.621316,"incident: ERROR AL ENVIAR AUTORIZACION 01/01/2025 10:00H Pantalla en que se produce el error: Al enviar. Contenedor: MOCK_WEB y App MOCK_APP Dispositivo: MOCK_BROWSER y MOCK_DEVICE Documentación: Talón en Captura de pantalla MOCK_NIF MOCK_NAME PO: MOCK_POLICY Email: mock@email.com Tel: MOCK_PHONE, solution: {'score': 0.69155216, 'metadata': {'COMPONENTE': 'Autorizaciones', 'DESCRIPCION': ""Error para solicitar autorizacion con traza 'Se ha capturado una FunctionalException: Cn [MOCK_NIF] dont found in active directory'"", 'TIPO INCIDENCIA': None, 'SOLUCIÓN': None, 'FECHA DE RESOLUCIÓN': None, 'RESOLUCION AUTOMÁTICA': 'manual', 'BUZON REASIGNACION': None}, 'summary': 'Error al solicitar autorización con traza ""Se ha capturado una FunctionalException: CN [MOCK_NIF] no encontrado en directorio activo"".'}","false
"
2025-07-09T18:06:10.162948,"incident: ERROR AL ENVIAR AUTORIZACION 01/01/2025 10:00H Pantalla en que se produce el error: Al enviar. Contenedor: MOCK_WEB y App MOCK_APP Dispositivo: MOCK_BROWSER y MOCK_DEVICE Documentación: Talón en Captura de pantalla MOCK_NIF MOCK_NAME PO: MOCK_POLICY Email: mock@email.com Tel: MOCK_PHONE, solution: {'score': 0.51230234, 'metadata': {'COMPONENTE': 'Autorizaciones', 'DESCRIPCION': 'Error inesperado al finalizar Autorizaciones', 'TIPO INCIDENCIA': 'Dato', 'SOLUCIÓN': 'Se cierra por strikes', 'FECHA DE RESOLUCIÓN': None, 'RESOLUCION AUTOMÁTICA': 'cierre', 'BUZON REASIGNACION': None}, 'summary': 'Error inesperado al finalizar Autorizaciones.'}","false
"
2025-07-09T18:06:16.972381,"incident: No se está enviando la autorización correctamente, se presenta un error en la pantalla de envío., solution: {'score': 0.74261236, 'metadata': {'COMPONENTE': 'Autorizaciones', 'DESCRIPCION': 'Error inesperado al finalizar petición de autorizaciones', 'TIPO INCIDENCIA': 'Dato', 'SOLUCIÓN': 'Se deriva la incidencia ya que es problema del api de medial request. Revisar en kibana si da fallo', 'FECHA DE RESOLUCIÓN': None, 'RESOLUCION AUTOMÁTICA': 'manual', 'BUZON REASIGNACION': None}, 'summary': 'Error inesperado al finalizar petición de autorizaciones.'}","false
"
2025-07-09T18:06:20.561605,"incident: No se está enviando la autorización correctamente, se presenta un error en la pantalla de envío., solution: {'score': 0.73682106, 'metadata': {'COMPONENTE': 'Autorizaciones', 'DESCRIPCION': 'Error inesperado al finalizar Autorizaciones', 'TIPO INCIDENCIA': 'Dato', 'SOLUCIÓN': 'Se cierra por strikes', 'FECHA DE RESOLUCIÓN': None, 'RESOLUCION AUTOMÁTICA': 'cierre', 'BUZON REASIGNACION': None}, 'summary': 'Error inesperado al finalizar Autorizaciones.'}","false
"
2025-07-09T18:06:27.266156,"incident: Existe un fallo al intentar enviar la autorización a través de la aplicación y el navegador, con detalles del envío y el usuario afectado., solution: {'score': 0.6966902, 'metadata': {'COMPONENTE': 'Autorizaciones', 'DESCRIPCION': 'Fallo con la provincia de la solicitud (sin acentos)', 'TIPO INCIDENCIA': 'Front', 'SOLUCIÓN': None, 'FECHA DE RESOLUCIÓN': None, 'RESOLUCION AUTOMÁTICA': 'manual', 'BUZON REASIGNACION': None}, 'summary': 'Falla con la provincia de la solicitud sin acentos en el componente de autorizaciones.'}",false
2025-07-09T18:06:30.989629,"incident: Existe un fallo al intentar enviar la autorización a través de la aplicación y el navegador, con detalles del envío y el usuario afectado., solution: {'score': 0.6705439, 'metadata': {'COMPONENTE': 'Autorizaciones', 'DESCRIPCION': 'No le aparece ningun asegurado', 'TIPO INCIDENCIA': 'API Tercero', 'SOLUCIÓN': 'Se deriva a MOCK_BUZON. Al consultar el searchByPolicy se retorna vacio', 'FECHA DE RESOLUCIÓN': None, 'RESOLUCION AUTOMÁTICA': 'reasignacion', 'BUZON REASIGNACION': 'MOCK_BUZON'}, 'summary': 'No le aparece ningún asegurado al consultar el componente de autorizaciones.'}",false
2025-07-09T18:07:07.461619,"incident: No se puede visualizar la documentación general de la póliza. Error al intentar acceder a los documentos. NIF: MOCK_NIF Nombre: MOCK_NAME Póliza: MOCK_POLICY, solution: {'score': 0.62990034, 'metadata': {'COMPONENTE': 'Autorizaciones', 'DESCRIPCION': ""Error para solicitar autorizacion con traza 'Se ha capturado una FunctionalException: Cn [MOCK_NIF] dont found in active directory'"", 'TIPO INCIDENCIA': None, 'SOLUCIÓN': None, 'FECHA DE RESOLUCIÓN': None, 'RESOLUCION AUTOMÁTICA': 'manual', 'BUZON REASIGNACION': None}, 'summary': 'Error al solicitar autorización con traza ""Se ha capturado una FunctionalException: CN [MOCK_NIF] no encontrado en directorio activo"".'}","false
"
2025-07-09T18:07:12.551376,"incident: No se puede visualizar la documentación general de la póliza. Error al intentar acceder a los documentos. NIF: MOCK_NIF Nombre: MOCK_NAME Póliza: MOCK_POLICY, solution: {'score': 0.5747973, 'metadata': {'COMPONENTE': 'Cuadro Médico', 'DESCRIPCION': 'No carga pólizas en Cuadro Médico', 'TIPO INCIDENCIA': 'Código Back', 'SOLUCIÓN': ""Al realizar la llamada a 'health_insureds_comp/insured_modules/opt_search_by_policy' se indica el MOCK_ID del usuario logado. Al invocar a la nueva versión del API e indicar un MOCK_ID que no coincide con la póliza enviada pero sí con el mismo cliente, no lo retorna, mostrando menos pólizas. La solución para esta sería eliminar de la llamada el MOCK_ID pero tenemos que confirmar con MOCK_BUZON ya que si se aplica alguna lógica de visibilidad podríamos saltárnosla. Es un cambio, ya que antes no ocurría y ahora si, debido a cambios en el API de MOCK_BUZON que afectan al componente y no estaban contemplados"", 'FECHA DE RESOLUCIÓN': None, 'RESOLUCION AUTOMÁTICA': 'manual', 'BUZON REASIGNACION': None}, 'summary': 'La carga de pólizas en el Cuadro Médico no se realiza correctamente debido a la llamada al API que indica un MOCK_ID del usuario logado, lo que provoca que no se devuelvan todas las pólizas.'}",false
2025-07-09T18:07:19.622664,"incident: Imposibilidad de visualizar la documentación general de la póliza. Error al acceder a los archivos. NIF: MOCK_NIF, Póliza: MOCK_POLICY, solution: {'score': 0.54088503, 'metadata': {'COMPONENTE': 'Autorizaciones', 'DESCRIPCION': 'Titular no visualiza los beneficiarios de la póliza', 'TIPO INCIDENCIA': 'Dato', 'SOLUCIÓN': 'No visualiza a sus beneficiarios debido a que la póliza consultada es de tipo MOCK_TYPE y no pueden verlos', 'FECHA DE RESOLUCIÓN': None, 'RESOLUCION AUTOMÁTICA': 'cierre', 'BUZON REASIGNACION': None}, 'summary': 'El titular no puede visualizar los beneficiarios de la póliza.'}",false
